venda_id,jogo_id,preco_pago
3220,474,45.84
3220,246,29.32
3221,341,30.01
3221,267,32.46
3221,223,61.84
3221,159,20.28
3222,83,4.59
3222,298,38.1
3222,385,17.95
3222,268,62.58
3223,469,12.55
3223,341,18.63
3223,184,34.6
3223,490,42.23
3224,125,37.19
3225,358,5.87
3225,145,40.93
3225,10,5.6
3226,356,16.22
3226,208,9.67
3227,2,11.4
3227,466,20.46
3227,292,16.6
3227,189,30.88
3228,220,37.92
3229,460,29.6
3229,269,33.92
3229,143,23.98
3229,192,24.82
3230,275,40.33
3230,114,14.63
3230,24,26.77
3230,95,12.55
3231,170,5.47
3231,136,8.41
3231,182,18.41
3232,104,36.93
3232,155,62.79
3232,61,8.5
3232,186,37.08
3233,6,26.9
3233,280,17.12
3233,177,36.79
3234,365,38.49
3235,137,24.88
3236,145,52.58
3237,66,45.64
3237,418,24.21
3237,156,28.54
3237,483,11.57
3238,256,33.25
3238,42,34.57
3239,152,7.96
3239,235,59.39
3239,496,46.18
3239,139,42.54
3240,108,23.85
3240,384,32.78
3240,70,29.76
3240,271,36.57
3241,189,36.52
3241,494,5.23
3241,447,38.39
3242,40,49.21
3242,406,53.87
3242,234,22.65
3243,118,30.04
3243,174,13.35
3243,223,65.24
3243,91,48.18
3244,147,46.36
3244,79,43.62
3244,103,51.67
3244,397,18.34
3245,156,40.07
3246,283,49.19
3246,269,45.39
3246,177,35.04
3247,360,43.45
3248,290,21.17
3248,205,21.73
3248,137,25.23
3249,378,8.29
3249,304,13.9
3249,262,4.85
3250,425,16.33
3250,159,10.67
3250,197,6.88
3251,319,31.08
3251,56,53.6
3251,440,24.27
3251,126,4.91
3252,113,14.74
3252,485,13.6
3253,113,11.99
3253,401,39.67
3253,59,37.73
3254,189,30.19
3254,182,21.8
3254,297,33.46
3254,396,18.71
3255,149,49.44
3255,384,30.18
3255,165,36.16
3256,126,4.42
3256,71,26.6
3257,299,38.14
3257,333,16.89
3257,431,9.1
3257,151,53.6
3258,408,31.24
3258,17,37.58
3258,488,45.58
3258,261,44.83
3259,327,33.98
3259,181,10.33
3260,354,11.69
3260,310,42.19
3260,238,29.02
3261,49,57.89
3261,35,27.59
3261,367,35.11
3262,186,28.55
3262,442,23.26
3262,41,52.89
3263,91,40.2
3263,168,30.48
3263,51,33.35
3263,498,33.16
3264,454,20.82
3265,97,31.93
3265,437,10.35
3266,179,24.22
3266,401,51.66
3266,491,57.24
3267,66,43.3
3267,481,30.76
3267,335,7.68
3268,20,18.62
3268,33,16.23
3268,487,56.23
3269,146,46.98
3269,245,8.76
3269,201,29.3
3270,124,26.29
3271,92,29.27
3272,259,4.3
3272,202,29.79
3272,442,29.98
3272,245,15.46
3273,216,23.08
3273,261,30.87
3273,251,55.4
3274,2,8.7
3275,180,12.78
3276,115,5.78
3276,459,4.68
3276,186,30.28
3277,168,32.62
3278,446,46.63
3278,469,14.41
3278,181,17.89
3278,403,17.69
3279,78,40.28
3279,226,48.32
3279,80,2.82
3279,282,20.05
3280,323,33.0
3280,156,37.64
3281,326,38.22
3281,188,28.29
3281,470,38.15
3281,94,11.38
3282,214,37.86
3282,163,24.95
3282,293,19.5
3283,472,17.26
3283,86,36.56
3283,137,18.88
3283,277,31.86
3284,449,40.58
3284,240,45.07
3284,84,7.29
3284,132,15.44
3285,355,30.95
3285,378,7.4
3286,218,21.04
3286,355,33.28
3286,243,6.14
3287,181,15.54
3287,55,47.15
3287,43,17.86
3287,472,25.87
3288,43,28.89
3288,34,22.7
3289,113,16.57
3289,31,15.86
3290,292,17.65
3290,308,49.53
3290,284,35.94
3291,77,27.05
3291,496,46.35
3291,294,9.5
3291,499,31.59
3292,456,25.16
3292,72,36.05
3293,144,17.34
3294,250,36.94
3294,66,34.61
3295,395,29.9
3295,203,55.06
3296,27,10.97
3296,237,24.98
3296,362,43.36
3297,438,6.55
3297,190,15.1
3297,470,35.84
3298,326,50.12
3298,417,15.38
3298,227,6.08
3298,105,49.77
3299,354,7.75
3299,182,30.05
3299,127,46.72
3300,310,41.88
3300,338,25.35
3300,453,36.68
3301,93,30.69
3301,447,26.49
3301,192,34.39
3301,78,39.07
3302,163,23.95
3302,57,64.46
3303,78,55.21
3303,81,5.18
3304,137,23.92
3304,263,4.3
3305,112,18.14
3305,116,24.4
3306,135,22.63
3306,88,55.27
3306,15,39.75
3307,145,33.21
3307,314,27.14
3307,336,19.39
3308,27,7.9
3308,217,13.0
3308,22,15.45
3309,181,17.44
3309,237,25.06
3310,54,8.28
3310,427,18.36
3310,303,33.49
3310,245,15.25
3311,377,4.77
3312,442,28.73
3313,240,38.49
3313,224,22.84
3314,365,26.64
3314,4,49.71
3314,406,42.21
3314,204,19.08
3315,384,34.78
3316,200,60.74
3316,173,17.78
3317,424,47.67
3317,324,56.08
3317,245,14.55
3317,113,18.06
3318,139,32.7
3318,82,42.92
3318,174,9.98
3319,489,23.83
3320,438,10.81
3320,500,62.46
3320,450,20.79
3320,376,10.37
3321,201,23.46
3322,54,6.83
3322,176,25.82
3322,220,45.7
3322,389,46.61
3323,277,45.01
3323,318,19.91
3324,328,6.25
3324,312,21.45
3325,70,25.45
3326,257,64.35
3326,472,19.25
3327,354,7.71
3327,471,5.77
3327,488,36.68
3327,219,13.39
3328,339,59.01
3328,386,5.28
3329,419,37.04
3329,400,58.34
3329,490,43.63
3330,456,34.75
3330,350,30.7
3330,267,32.76
3330,109,17.64
3331,209,19.78
3332,79,41.57
3332,333,26.89
3332,311,25.05
3332,329,18.72
3333,435,32.33
3333,252,30.89
3334,497,24.44
3335,333,27.37
3336,450,21.45
3336,196,29.51
3336,416,44.34
3336,142,25.96
3337,336,30.19
3337,101,20.37
3338,469,10.86
3338,471,7.54
3338,89,34.93
3338,90,22.48
3339,248,39.22
3339,354,9.25
3339,414,9.49
3340,159,15.82
3341,261,34.53
3342,470,40.05
3342,391,43.15
3342,350,24.15
3342,170,5.09
3343,276,51.38
3343,183,48.28
3343,167,7.04
3343,48,55.61
3344,333,21.09
3345,179,16.01
3345,333,20.87
3345,224,25.11
3346,176,17.6
3347,181,9.73
3347,131,31.18
3347,433,32.2
3347,437,9.55
3348,371,10.18
3348,23,37.52
3348,441,39.53
3349,212,51.15
3349,396,13.02
3350,391,42.42
3351,345,36.91
3351,5,29.78
3351,486,36.36
3351,97,28.33
3352,158,38.66
3353,498,26.28
3353,423,25.56
3354,210,20.15
3355,329,16.22
3355,213,5.96
3355,244,23.26
3356,321,14.66
3357,434,15.55
3357,104,27.03
3358,84,4.32
3358,476,37.29
3358,298,29.08
3358,81,6.33
3359,393,13.08
3359,92,43.56
3360,318,11.12
3361,153,9.98
3361,469,13.61
3362,245,12.51
3362,475,39.74
3362,75,10.56
3363,301,25.11
3363,89,30.58
3363,83,4.72
3363,295,34.54
3364,237,22.09
3364,192,28.24
3365,346,53.97
3365,37,11.87
3365,143,33.11
3366,271,62.0
3366,69,15.34
3366,308,44.28
3366,196,29.45
3367,408,34.05
3368,439,26.92
3368,432,36.57
3368,205,22.73
3369,482,33.88
3369,288,19.26
3369,138,21.42
3370,388,44.15
3371,1,38.39
3371,23,30.26
3372,236,27.76
3372,152,14.08
3372,70,21.01
3373,319,35.88
3373,340,26.2
3374,96,5.83
3375,277,44.19
3375,303,25.25
3375,408,24.01
3375,219,22.92
3376,118,29.02
3376,290,30.05
3376,475,43.83
3377,116,26.33
3377,52,29.99
3378,209,29.14
3378,351,38.79
3378,327,23.33
3378,488,38.85
3379,65,20.17
3379,336,35.87
3379,82,60.99
3380,171,41.69
3380,58,33.39
3380,60,27.81
3380,463,18.45
3381,421,5.19
3381,473,6.53
3382,430,36.52
3382,347,39.73
3382,109,15.93
3383,15,41.33
3384,449,42.39
3384,401,51.02
3384,186,36.57
3384,8,14.52
3385,157,16.42
3385,315,9.0
3386,110,39.19
3386,441,44.76
3386,71,27.86
3387,269,45.95
3388,465,58.91
3388,264,23.5
3388,106,32.68
3389,135,38.27
3390,395,43.01
3390,274,31.45
3390,317,35.39
3390,451,18.38
3391,119,29.57
3392,152,11.63
3392,406,62.58
3393,38,26.77
3394,104,27.98
3394,226,57.12
3394,70,35.05
3394,353,3.5
3395,75,13.9
3395,431,11.11
3395,484,27.47
3395,437,10.98
3396,356,18.51
3396,349,10.78
3396,92,31.32
3397,114,23.68
3397,331,31.92
3398,470,47.58
3399,177,38.11
3399,133,13.42
3400,487,47.22
3401,23,40.51
3401,13,9.86
3401,325,53.44
3401,10,4.61
3402,375,31.42
3402,448,66.05
3402,139,30.16
3403,170,4.85
3404,402,10.28
3405,325,40.24
3405,89,33.7
3405,214,28.91
3406,202,43.86
3406,108,32.36
3406,270,16.23
3406,180,16.42
3407,455,18.12
3408,446,24.74
3408,83,4.96
3408,316,9.22
3408,233,38.62
3409,368,26.47
3409,415,20.13
3409,397,11.22
3409,159,16.61
3410,422,32.21
3410,403,18.09
3410,50,45.75
3410,119,45.79
3411,283,57.31
3411,344,20.33
3411,55,40.95
3411,390,14.32
3412,456,37.14
3412,26,9.82
3412,428,5.33
3413,29,8.71
3414,221,13.96
3415,352,7.85
3415,428,4.43
3415,319,19.54
3416,124,41.68
3417,127,41.31
3417,135,33.21
3417,331,27.7
3418,308,49.96
3418,107,13.49
3418,49,56.87
3418,37,10.07
3419,256,31.0
3419,63,43.37
3419,47,57.42
3419,487,51.86
3420,78,55.66
3421,147,42.68
3421,25,47.65
3422,220,25.74
3423,223,45.03
3423,253,20.79
3424,437,10.0
3424,436,47.78
3425,411,41.25
3425,220,32.92
3425,443,32.01
3426,181,9.49
3426,156,26.99
3426,392,64.6
3427,14,22.8
3427,264,16.2
3427,213,6.32
3427,393,9.4
3428,498,34.74
3428,171,51.25
3428,67,21.26
3429,350,20.5
3429,459,4.2
3430,305,32.68
3431,311,36.91
3431,236,34.37
3431,462,31.8
3431,480,22.55
3432,309,28.3
3433,270,15.07
3433,353,4.62
3433,99,42.02
3433,5,20.61
3434,396,20.93
3435,386,8.11
3435,216,24.95
3436,243,9.56
3436,464,67.07
3437,188,29.52
3437,280,23.84
3438,494,4.71
3438,88,39.36
3439,275,21.47
3439,65,23.68
3439,403,25.57
3439,128,28.91
3440,309,40.58
3441,18,29.21
3441,241,59.99
3441,458,7.35
3441,405,24.3
3442,436,63.16
3442,446,37.53
3442,387,8.54
3442,227,7.34
3443,140,5.95
3443,275,39.0
3443,321,14.45
3444,94,15.93
3444,33,27.65
3444,167,8.42
3445,191,20.32
3445,108,35.34
3446,120,8.49
3446,480,25.88
3446,73,25.06
3447,238,42.03
3448,39,39.01
3448,351,41.0
3448,304,8.46
3448,99,30.09
3449,292,14.46
3449,386,7.5
3449,263,5.72
3449,149,38.32
3450,81,6.73
3450,407,19.64
3451,241,55.68
3451,425,21.05
3452,62,6.8
3452,196,25.45
3452,482,32.28
3452,404,18.93
3453,219,16.87
3453,479,31.69
3453,341,26.87
3454,259,6.84
3455,472,22.54
3455,462,37.62
3456,118,37.32
3456,132,14.05
3456,196,18.48
3456,149,46.55
3457,260,21.07
3457,391,53.71
3457,35,20.94
3457,30,49.04
3458,491,29.75
3458,31,24.37
3459,84,5.24
3459,484,23.27
3460,118,41.34
3460,111,11.06
3460,310,44.45
3460,290,18.45
3461,174,16.13
3462,389,49.66
3462,165,50.01
3462,330,32.0
3463,332,59.24
3463,296,27.22
3463,202,49.61
3463,480,29.07
3464,160,33.49
3464,137,25.48
3464,241,53.22
3464,346,49.47
3465,181,9.29
3465,1,32.98
3465,308,27.83
3466,74,43.09
3466,111,7.84
3467,366,27.07
3467,83,6.7
3467,333,17.71
3468,434,13.91
3468,32,13.12
3468,94,14.43
3468,164,42.69
3469,234,18.02
3469,280,24.37
3470,359,16.69
3470,332,44.23
3470,311,38.6
3471,1,35.94
3471,28,31.87
3472,417,16.58
3472,148,62.47
3472,462,25.33
3472,286,34.75
3473,480,24.25
3473,112,17.0
3474,40,41.6
3475,260,26.53
3476,287,49.83
3477,135,29.44
3477,275,23.43
3478,260,28.7
3478,93,51.14
3478,74,34.72
3478,75,11.76
3479,107,20.1
3479,231,35.2
3479,92,38.0
3479,24,27.71
3480,165,50.91
3480,382,13.37
3481,216,27.96
3481,443,54.66
3481,222,15.53
3482,222,13.54
3482,199,4.7
3483,493,22.7
3483,199,6.07
3483,58,42.35
3484,337,15.57
3484,475,35.96
3485,160,36.77
3485,230,30.13
3485,494,5.91
3485,243,7.95
3486,262,3.09
3486,101,17.62
3486,173,18.69
3487,70,27.33
3488,383,62.21
3488,394,46.27
3488,397,12.36
3488,319,27.24
3489,396,18.65
3489,405,32.54
3489,128,28.09
3490,437,14.35
3491,45,32.29
3492,364,24.38
3492,345,42.32
3492,457,25.46
3492,348,22.68
3493,271,39.14
3493,499,38.56
3494,152,9.55
3494,77,25.4
3495,162,11.53
3495,380,46.56
3495,219,18.16
3495,499,24.61
3496,484,22.3
3496,337,18.92
3497,196,30.8
3498,194,14.78
3498,220,32.38
3498,114,24.32
3498,165,49.61
3499,491,37.83
3499,127,40.17
3499,119,33.44
3500,395,49.91
3501,20,22.78
3501,85,52.09
3502,69,15.13
3503,2,10.39
3503,419,35.73
3503,6,17.41
3503,354,8.85
3504,330,24.78
3504,167,8.65
3504,68,29.71
3505,87,18.85
3506,322,61.44
3506,231,42.51
3506,301,17.97
3506,336,27.88
3507,436,35.26
3508,89,35.98
3508,54,5.36
3508,247,43.48
3508,44,33.4
3509,331,25.06
3509,254,56.28
3509,151,36.06
3510,487,35.38
3511,53,46.9
3511,405,31.73
3512,338,25.51
3512,398,13.58
3513,255,28.14
3513,263,6.77
3514,466,22.91
3515,43,17.64
3515,88,38.36
3516,21,20.14
3516,18,32.01
3516,13,10.46
3516,194,13.31
3517,95,21.64
3517,322,67.22
3517,444,46.53
3518,85,61.86
3518,247,38.75
3518,277,49.68
3519,244,19.63
3519,475,42.0
3520,442,40.87
3520,315,7.26
3521,413,41.27
3522,114,20.07
3522,111,8.07
3523,393,9.4
3523,218,17.63
3523,189,32.06
3524,286,38.33
3524,121,35.97
3524,409,12.34
3525,255,19.25
3525,185,48.98
3526,478,31.81
3526,108,35.12
3527,206,14.5
3527,236,31.7
3527,98,15.0
3528,57,51.86
3528,26,6.13
3529,289,21.16
3530,256,33.27
3530,209,31.11
3531,57,34.93
3532,212,52.5
3533,445,47.65
3534,247,33.69
3534,288,23.67
3534,394,42.06
3534,343,17.23
3535,134,36.74
3536,374,13.16
3536,88,34.16
3536,496,54.04
3536,335,10.49
3537,175,49.01
3537,148,49.77
3537,452,23.72
3537,392,34.55
3538,216,26.24
3538,161,47.46
3538,121,37.35
3538,258,5.58
3539,125,42.02
3539,400,61.28
3540,365,37.69
3540,166,25.02
3540,440,25.27
3540,277,40.47
3541,92,37.55
3541,248,59.52
3541,223,50.13
3541,465,32.33
3542,81,6.07
3542,317,49.27
3542,233,33.94
3542,388,53.73
3543,180,14.36
3543,143,25.46
3543,197,11.7
3544,336,31.15
3544,427,11.94
3544,423,39.1
3545,467,41.53
3545,499,37.07
3546,486,34.81
3546,411,41.64
3546,342,48.63
3547,257,43.64
3547,235,66.37
3547,461,9.2
3547,304,8.12
3548,23,32.72
3548,292,16.68
3549,356,14.92
3549,401,56.43
3549,329,11.66
3549,218,17.46
3550,176,26.12
3551,471,5.38
3551,337,9.68
3551,301,21.74
3551,356,21.5
3552,8,25.47
3552,145,55.64
3552,224,25.6
3553,266,11.64
3554,171,43.79
3554,10,3.99
3554,241,55.46
3554,358,5.32
3555,64,36.6
3556,207,3.88
3556,105,46.69
3556,312,21.98
3557,214,37.75
3558,92,47.46
3558,111,10.84
3559,367,51.8
3559,60,27.75
3559,369,11.38
3559,493,28.47
3560,160,37.75
3560,150,51.44
3561,132,24.64
3561,399,18.51
3561,382,9.52
3561,231,49.31
3562,443,42.97
3562,435,27.19
3563,271,35.83
3563,335,12.72
3564,401,37.07
3564,255,24.35
3564,466,26.93
3565,218,16.08
3565,197,7.08
3565,370,41.41
3565,128,44.54
3566,463,26.2
3566,348,32.53
3567,370,27.86
3568,142,27.68
3569,309,43.68
3569,476,43.25
3569,127,34.19
3570,293,12.71
3570,122,40.41
3570,394,38.34
3570,353,6.04
3571,185,26.99
3571,319,25.04
3572,101,17.16
3572,211,27.24
3572,206,16.18
3573,184,28.33
3573,144,20.11
3573,248,30.72
3573,81,5.83
3574,403,25.46
3574,98,16.89
3574,478,19.26
3574,489,31.69
3575,349,11.59
3575,489,29.48
3575,252,40.67
3576,72,42.62
3576,436,37.91
3577,193,16.48
3578,325,52.99
3578,9,66.64
3578,89,30.51
3578,64,43.92
3579,215,15.06
3579,382,10.55
3580,218,16.7
3580,456,36.89
3580,449,43.32
3581,461,13.73
3581,426,18.4
3582,469,13.96
3582,291,48.79
3583,103,52.46
3583,226,53.9
3583,432,28.53
3583,157,14.61
3584,178,51.12
3585,101,15.37
3585,219,22.7
3585,37,10.28
3585,85,56.13
3586,485,15.77
3586,81,3.76
3587,304,14.3
3587,400,50.66
3588,240,39.02
3588,302,12.67
3589,69,17.93
3589,202,35.18
3590,106,19.07
3590,220,31.76
3590,69,14.16
3591,365,24.42
3592,46,29.94
3593,237,27.9
3594,282,20.53
3594,140,6.77
3594,118,44.67
3595,423,23.02
3595,132,12.9
3596,198,23.16
3597,9,54.5
3597,226,35.96
3598,126,5.79
3599,420,31.34
3599,241,57.85
3599,152,8.7
3600,109,17.57
3601,183,49.72
3602,147,35.32
3602,160,29.1
3602,290,15.51
3602,121,38.29
3603,110,52.51
3603,319,33.68
3604,240,32.48
3604,456,22.83
3605,262,3.4
3606,191,20.52
3606,363,33.46
3607,208,14.26
3608,128,41.23
3609,428,3.62
3610,285,12.06
3611,64,35.22
3611,90,22.42
3611,101,19.66
3611,298,32.57
3612,199,4.27
3612,142,34.74
3613,72,34.84
3614,298,44.1
3614,355,38.99
3614,198,32.59
3615,64,43.94
3615,419,32.19
3615,104,52.42
3616,465,50.61
3616,414,9.31
3616,425,11.75
3617,419,40.33
3618,452,36.88
3618,338,16.79
3618,291,40.87
3619,36,19.58
3619,127,33.93
3619,287,46.58
3620,297,28.67
3621,392,37.65
3621,186,24.75
3621,181,17.33
3621,407,20.63
3622,198,32.43
3622,370,36.88
3622,76,43.88
3622,158,48.74
3623,434,23.22
3623,290,22.05
3624,1,38.14
3625,195,36.53
3625,459,3.47
3626,487,43.24
3626,382,13.92
3626,204,15.98
3626,132,13.4
3627,240,42.52
3627,80,4.33
3627,244,21.34
3627,305,36.96
3628,73,33.73
3628,423,34.68
3629,309,46.12
3630,182,28.18
3630,24,39.07
3630,162,16.12
3630,105,49.41
3631,180,15.84
3631,54,5.37
3631,208,11.51
3631,449,31.57
3632,354,12.0
3632,268,35.72
3633,276,50.29
3633,316,9.92
3634,154,9.67
3634,158,62.15
3634,311,25.39
3634,352,10.77
3635,152,11.76
3636,282,23.55
3636,16,4.96
3636,332,45.61
3636,303,41.87
3637,36,20.48
3637,62,11.5
3638,153,8.98
3638,488,49.67
3638,391,55.33
3639,433,28.65
3639,401,61.24
3639,37,6.91
3640,60,21.41
3640,72,28.07
3640,209,32.06
3640,249,8.65
3641,442,36.83
3642,72,42.12
3642,355,22.67
3642,458,7.73
3643,144,21.74
3643,29,10.53
3644,236,35.16
3644,377,8.11
3644,354,13.01
3645,117,30.34
3645,1,19.68
3645,310,52.13
3646,310,26.99
3646,63,52.6
3646,257,47.94
3646,366,47.0
3647,118,27.34
3648,18,32.5
3649,356,15.22
3649,160,19.78
3649,89,33.31
3649,111,6.36
3650,167,4.75
3650,221,11.12
3651,491,33.61
3651,90,24.94
3652,492,45.04
3652,249,9.0
3653,312,14.34
3654,19,42.85
3654,3,34.63
3654,400,37.87
3655,134,23.54
3655,286,26.4
3655,402,14.38
3655,25,39.01
3656,69,13.97
3656,103,43.47
3657,249,7.08
3658,313,25.66
3658,59,34.48
3658,37,6.99
3659,324,50.41
3659,216,24.14
3660,457,24.58
3660,196,30.52
3660,86,32.48
3661,357,55.13
3662,485,10.07
3663,359,12.05
3663,454,18.42
3663,25,44.66
3664,381,27.99
3664,352,6.25
3664,364,23.65
3664,53,31.17
3665,52,40.62
3665,30,40.97
3666,306,27.72
3666,255,29.5
3666,457,42.87
3667,207,5.68
3668,105,52.94
3668,63,40.66
3669,61,7.74
3669,460,24.27
3670,447,35.2
3671,450,34.94
3671,478,22.04
3671,149,51.12
3671,392,34.71
3672,16,5.77
3672,189,30.9
3673,266,10.21
3674,231,30.36
3675,431,14.59
3675,34,34.28
3675,380,37.16
3675,262,4.92
3676,492,39.54
3676,469,8.99
3676,217,10.66
3677,100,26.45
3677,85,35.65
3677,120,10.21
3677,490,37.16
3678,488,56.62
3678,370,34.29
3678,12,6.63
3678,283,40.38
3679,362,55.48
3679,102,40.64
3679,495,26.68
3680,138,21.23
3680,236,35.94
3680,133,21.3
3680,463,19.58
3681,106,30.56
3681,228,8.72
3682,220,30.88
3683,358,4.66
3683,176,15.75
3683,143,28.43
3684,486,50.03
3685,388,31.78
3685,354,10.15
3686,452,34.43
3686,22,16.89
3687,29,10.27
3687,381,20.84
3688,451,21.04
3689,376,9.2
3689,55,49.75
3689,164,37.79
3689,175,35.31
3690,87,20.18
3691,144,17.77
3691,204,25.02
3691,158,37.23
3692,259,4.82
3692,359,13.6
3693,126,4.35
3693,32,10.73
3693,350,18.21
3694,280,20.66
3694,426,15.7
3695,267,33.45
3695,368,45.34
3695,177,34.47
3695,15,52.63
3696,44,34.21
3696,241,46.68
3696,288,24.09
3696,444,50.47
3697,290,16.48
3697,147,42.5
3697,361,23.83
3697,18,37.07
3698,388,43.12
3698,379,54.59
3698,202,32.15
3699,157,15.15
3699,236,41.55
3699,427,17.95
3700,7,39.51
3701,302,13.16
3701,242,55.96
3701,432,39.33
3701,4,31.95
3702,92,37.3
3703,324,36.39
3703,333,19.22
3703,409,20.99
3703,371,12.04
3704,382,12.02
3704,29,13.8
3704,65,24.34
3704,120,9.95
3705,464,60.42
3705,331,38.3
3705,238,26.36
3706,426,27.29
3706,34,24.39
3706,390,17.52
3707,357,50.26
3707,105,54.75
3708,464,69.32
3708,467,46.04
3708,497,34.54
3709,339,45.76
3709,94,17.66
3709,129,10.08
3710,261,28.87
3711,482,25.53
3711,197,6.12
3711,151,48.66
3711,347,49.52
3712,472,28.39
3713,125,54.49
3713,424,49.83
3714,413,31.44
3714,200,49.47
3714,30,54.55
3714,109,10.22
3715,442,22.38
3716,475,24.21
3717,308,33.63
3717,225,65.34
3717,122,32.66
3718,445,53.52
3718,74,29.52
3718,213,5.58
3719,2,6.44
3720,393,13.24
3720,257,34.43
3720,279,13.58
3721,35,26.38
3722,148,32.17
3723,20,17.88
3724,105,53.39
3724,11,30.02
3725,446,39.88
3726,229,49.21
3726,66,29.58
3727,238,35.22
3728,470,45.89
3728,453,55.84
3728,409,19.49
3728,50,49.02
3729,156,37.66
3730,201,24.95
3730,240,46.07
3731,405,31.85
3731,60,32.89
3731,371,11.34
3732,131,27.79
3732,269,47.92
3733,57,52.53
3733,373,33.91
3734,349,14.43
3734,201,23.14
3735,81,4.46
3735,487,37.44
3735,382,14.53
3736,53,48.48
3736,106,24.94
3736,482,25.99
3736,398,14.62
3737,301,24.59
3738,487,41.38
3739,295,26.7
3740,309,31.6
3740,337,11.94
3740,482,46.97
3740,110,39.76
3741,269,38.98
3741,310,26.15
3741,336,27.03
3742,340,27.13
3743,470,61.55
3743,211,38.22
3743,406,45.02
3743,157,25.38
3744,17,34.09
3745,397,10.74
3745,13,5.59
3746,186,26.61
3747,112,17.27
3747,267,35.52
3747,311,24.95
3748,336,25.26
3748,130,21.81
3748,379,53.85
3749,426,22.15
3750,278,54.4
3751,275,24.92
3751,330,34.18
3751,387,5.61
3752,80,3.39
3752,401,57.21
3752,37,11.92
3753,382,10.08
3753,419,22.83
3753,60,35.18
3754,203,61.17
3754,425,17.71
3754,318,14.3
3755,114,19.89
3755,116,20.85
3756,134,25.74
3756,482,50.24
3757,137,25.29
3757,279,17.09
3757,102,56.38
3757,178,50.5
3758,110,37.28
3758,460,23.0
3758,290,27.35
3758,326,30.25
3759,500,61.92
3759,49,36.21
3759,287,51.33
3759,302,16.86
3760,151,29.51
3761,466,21.45
3761,281,23.05
3761,191,25.58
3761,299,49.3
3762,340,46.91
3762,381,21.07
3762,220,40.78
3763,366,36.39
3763,9,41.61
3763,235,42.59
3764,414,10.49
3764,464,45.76
3764,447,43.01
3764,57,57.18
3765,453,41.92
3765,493,15.9
3765,401,54.32
3766,19,44.03
3766,245,10.64
3766,39,25.39
3767,451,17.7
3767,393,9.02
3767,251,45.5
3768,153,11.52
3769,398,16.49
3769,406,59.53
3770,439,33.07
3770,414,10.6
3771,30,44.38
3771,317,43.03
3771,131,29.45
3772,99,47.31
3772,51,42.86
3772,173,20.39
3772,443,29.22
3773,296,34.35
3773,441,35.82
3774,458,6.18
3774,318,16.2
3774,446,25.48
3775,15,45.68
3775,179,15.92
3775,282,13.03
3776,332,52.37
3776,232,26.18
3777,191,16.33
3778,172,48.83
3778,198,22.81
3778,245,15.23
3779,232,25.81
3780,388,31.6
3780,314,23.9
3780,93,39.16
3780,47,48.37
3781,376,6.85
3781,122,55.51
3781,262,4.17
3782,99,37.66
3783,260,22.54
3783,129,11.27
3784,108,23.04
3784,12,9.15
3784,269,43.26
3784,73,26.01
3785,298,36.05
3785,335,10.5
3785,329,14.3
3786,268,53.04
3787,213,3.5
3787,70,27.86
3787,208,10.54
3788,37,11.18
3788,216,30.48
3789,189,31.1
3789,24,35.99
3789,355,27.6
3790,201,16.11
3790,386,7.65
3791,34,30.15
3791,357,38.37
3792,45,32.33
3792,145,37.56
3792,55,53.61
3792,376,9.28
3793,335,10.55
3793,347,47.96
3793,44,31.09
3793,374,14.45
3794,178,59.73
3794,360,40.73
3795,153,10.18
3795,377,8.32
3795,11,35.3
3796,478,29.5
3797,500,64.01
3797,488,33.44
3798,130,39.43
3798,353,3.79
3798,9,65.55
3798,402,8.78
3799,392,47.18
3799,87,23.31
3800,84,5.53
3800,423,28.74
3800,48,41.17
3800,152,11.67
3801,189,25.92
3801,227,4.59
3801,223,39.17
3801,264,18.76
3802,219,24.31
3802,233,41.3
3802,95,19.1
3802,408,40.33
3803,481,50.18
3803,176,16.94
3803,205,27.12
3803,454,17.53
3804,363,41.7
3804,60,40.57
3804,300,41.95
3805,352,6.71
3805,241,49.65
3805,175,45.12
3806,328,7.91
3806,39,41.06
3806,286,46.54
3806,83,4.92
3807,101,24.66
3808,444,31.9
3809,68,26.52
3810,275,39.36
3810,134,35.5
3810,298,27.21
3811,170,5.79
3811,105,51.48
3811,395,53.15
3812,281,34.64
3812,217,9.83
3812,486,34.6
3813,158,65.06
3813,20,28.6
3814,70,21.6
3814,95,17.06
3814,418,36.16
3814,163,22.2
3815,495,24.8
3815,120,7.57
3815,390,15.83
3815,448,57.38
3816,110,34.14
3816,489,18.45
3816,306,36.4
3817,321,7.74
3817,43,30.13
3817,263,4.1
3818,144,15.86
3818,211,32.87
3818,329,18.04
3818,444,32.99
3819,333,28.32
3819,396,15.23
3819,466,22.01
3820,414,13.54
3820,87,23.21
3821,358,5.03
3822,446,45.61
3822,443,35.84
3822,420,38.88
3822,136,7.02
3823,463,17.88
3823,18,27.84
3824,201,25.51
3824,16,3.9
3825,329,19.12
3825,419,39.17
3825,132,15.04
3825,120,11.28
3826,40,36.86
3827,447,41.2
3828,318,15.76
3829,303,24.19
3829,356,21.57
3829,140,5.65
3829,120,13.11
3830,424,41.71
3830,328,4.6
3831,412,13.87
3831,468,7.83
3831,101,16.85
3832,36,17.87
3833,174,11.82
3833,93,51.18
3834,180,11.54
3835,96,5.45
3836,349,9.85
3836,10,6.27
3836,484,25.46
3837,98,13.61
3837,429,37.53
